stone_id,mean_std_per_class,std_CaOx,std_CHP,std_UA,std_MAP,std_CYS,std_OTH
S264,0.0841781324129872,0.25195649128489567,0.017715114479177268,0.23406204450655307,8.949279813450864e-06,1.1715718677039206e-05,0.0013144792088066772
S265,0.0533614251728082,0.13762405389042248,0.08171470993441876,0.07273742261533503,0.01113910963406962,0.005887597771317995,0.011065657191285347
S266,0.056471542986302255,0.11722606319509893,0.12024847840470236,0.0218320496358412,0.05504730000778611,0.010356919750139852,0.014118446924245057
S267,0.0020106484559826786,0.006026256989254914,0.00427814165430966,0.0009379793273901223,3.0910971965684475e-06,1.6586611369238977e-05,0.0008018350563755675
S268,0.03842953705100292,0.11514809506440546,0.0255239952682137,0.0024623012768521693,2.5580064956410438e-05,6.834249404345619e-05,0.08734890813754631
S269,0.010980801828906393,0.032838325666192894,0.010315631189740248,0.0022378617195101614,1.3803393916446437e-05,5.852417021944994e-05,0.020420664833859164
S27,0.07820231793075497,0.13636256642302128,0.20603820855529825,0.08928952467463785,0.02818744703489979,0.0033410226390635637,0.005995138257609073
S270,0.02288707956084347,0.0661145290839265,0.015395638879415176,0.007309843152744991,0.0004379240555311165,2.9770259262038133e-05,0.04803477193418098
S271,0.021631720830738,0.058706363190569065,0.01269801716967552,0.0029801864853563225,0.00020677003977895845,0.00013475658528481983,0.05506423151376331
S273,0.17407778631297066,0.21291146983741993,0.01679072563816634,0.46620661882994496,1.0469549308708453e-05,0.0442080605542489,0.30433937346873513
S274,0.1047844598935566,0.29761852506115344,0.22416616176142456,0.03383554536712563,0.002530525550100333,0.00631767209324895,0.06423832952828665
S275,0.0721303574833216,0.11404234810766573,0.1864291790997915,0.08134896692537459,0.018533588662679536,0.03134331741584912,0.0010847446885691573
S277,0.030912930379059872,0.015394188248783297,0.07779439968476129,0.006553889817210192,0.07260823213618188,0.0007625836220179821,0.012364288765404581
S279,0.07369111085827344,0.012011317989896346,0.20845943949913792,0.0033424201623008815,0.2180378174512157,0.00023427332772924368,6.139671936049059e-05
S28,0.024882813966317904,0.0680473013394821,0.01116068680329448,0.0626977141902938,1.327250819495079e-05,3.5986840256641444e-05,0.007341922116385489
S280,0.07263275563215256,0.040068139528190126,0.1598471600103968,0.08634684306962499,0.14375201068651577,0.00493446279184016,0.0008479177063475085
S281,0.0434487322128421,0.11615581986539046,0.10449400055981665,0.019051100133484454,0.001013437736345757,0.0018427131581480194,0.018135321823867265
S282,0.05219696952568436,0.1564368149655407,0.14082646203096816,0.009466571442257864,0.002212140504881381,0.0004264694548185629,0.0038133587556394345
S283,0.03278645831702293,0.039637658661879446,0.055760866898781604,0.015350765687423254,0.0014768891861456279,0.06348888546786244,0.021003684000045247
S284,0.0898034639137697,0.2573361605124682,0.1544167367153495,0.0699892963401502,0.009211817900186072,0.024233573184166638,0.023633198830297592
S285,0.0946075918315561,0.25357997921323716,0.1431770478386618,0.09928085289727397,0.02196450066853198,0.007534169309682887,0.04210900106194892
