stone_id,mean_std_per_class,std_CaOx,std_CaP,std_UA,std_MAP,std_CYS
S324,0.012004441642575055,0.02588141557812374,0.011916451737103173,0.00458229338693281,0.00397854232584139,0.013663505184874164
S325,0.015540862993387958,0.017952826525340772,0.02116017000478456,0.010747730902063593,0.011071357382145857,0.016772230152605008
S326,0.016641318316656738,0.028006772001445468,0.01831590578974873,0.012797715215176189,0.009370019522086265,0.014716179054827043
S327,0.02068294104222147,0.035941710988857574,0.029932533366636736,0.010799843905416814,0.005822646078762273,0.020917970871433943
S328,0.012486231032331398,0.02881123618664874,0.018304718462889617,0.006706821569918507,0.006685107092379682,0.0019232718498204502
S329,0.015271395104662272,0.01617937194628,0.023983801401332532,0.016854802232703123,0.009522093672110328,0.009816906270885389
S33,0.01618713071367115,0.030332175930035364,0.013990259426229331,0.00539015870000277,0.004453177581778047,0.02676988193031025
S330,0.01755559210591921,0.031234159044397188,0.013197659720737545,0.013940712911927259,0.011709761589686344,0.017695667262847718
S331,0.01962314030985351,0.039257596947569355,0.019068057161930045,0.013908288255201547,0.01112507384573787,0.014756685338828745
S332,0.016481141825275554,0.03996562525765493,0.023855151125764456,0.008454619128966535,0.004834354270954197,0.005295959343037647
S333,0.015872327785980564,0.02919014393248224,0.016869470328705644,0.01492820858624534,0.008016624453331232,0.01035719162913837
S334,0.012724654437242322,0.02208822243210986,0.012735759622332985,0.016104537281183134,0.004075093542231592,0.008619659308354042
S335,0.02912934681042678,0.07214303495036127,0.013773299927221322,0.018845408886588984,0.017474895088449002,0.023410095199513342
S336,0.019741109214674663,0.04190375199871354,0.036274377151503244,0.004526253924742378,0.003885823880812357,0.012115339117601796
S337,0.03575384843008993,0.030797009222978913,0.07191325294749468,0.0189613245268267,0.00809089613069975,0.04900675932244959
S339,0.010481484079076137,0.018349625515871725,0.007268481405625534,0.0158671430593604,0.004648794633525541,0.006273375780997477
S34,0.031095182837711406,0.07316649036306268,0.018135752408462352,0.028608254688247566,0.02371279147296077,0.011852625255823654
S341,0.02636524695021652,0.06487055067477591,0.007796285856841575,0.023318755778143786,0.0150472856532159,0.020793356788105424
S342,0.028243121867333288,0.05143986109971149,0.02557643809921524,0.00725948604732063,0.012076094432083906,0.044863729658335155
S343,0.011274977165043621,0.014748354648871457,0.013095158698651096,0.010172674189501962,0.0010015868235249577,0.01735711146466864
S344,0.02874059600612481,0.07018489207530487,0.03496239211420133,0.024578310145607254,0.009411161163647494,0.004566224531863118
S345,0.01863773608527739,0.042363554555564,0.01132014476260389,0.012858402225757794,0.007322632567353746,0.019323946315107535
S346,0.02124804766516993,0.037836042512991774,0.025654875713281174,0.01653639847208287,0.008541685744369674,0.01767123588312415
S347,0.025743357448920014,0.06284732121908733,0.00454770602557126,0.013876896973885982,0.005845359564165419,0.04159950346189006
S348,0.01599745898457909,0.021337466604374643,0.0165603186062505,0.008880762692953247,0.0008362274764027055,0.032372519542914355
S349,0.01762092243750345,0.03957288240773879,0.02616159216812379,0.015151782482034448,0.002730480529312808,0.004487874600307412
S350,0.016359914134552768,0.016014584585824884,0.03523049202185603,0.007248755759990119,0.008821807559677283,0.014483930745415513
S351,0.015783756244710307,0.025004791296194467,0.017300734564724654,0.017853757574329047,0.01096750742792928,0.007791990360374082
S353,0.018176743742937845,0.04088422673589634,0.012508932807380427,0.01848109681992499,0.013649805442580853,0.005359656908906621
